ID,LastBillAmount,LatePaymentCount,LatePaymentCharges,BillMonthlyDate,AccessoriesPaid,AvgMonthlySpend,PaymentType
7423,113.55,0,0.00,3,45.17,114.15,Auto
7424,68.89,0,0.00,3,0.00,68.89,CC
7425,65.43,0,0.00,3,0.00,65.43,Auto
7426,142.73,2,14.28,17,39.84,147.24,CK
7427,177.26,0,0.00,17,8.08,177.35,Auto
7428,117.94,1,5.90,17,18.42,118.92,CC
7429,43.85,3,6.58,3,52.74,45.34,CC
7430,124.36,0,0.00,17,14.03,127.17,CC
7431,117.93,0,0.00,17,42.14,126.36,Auto
7432,129.00,4,25.80,17,0.00,129.60,CC
7433,145.87,5,36.47,17,0.00,147.05,CK
7434,101.12,6,30.34,17,0.00,101.45,PP
7435,69.36,0,0.00,17,0.00,69.36,Auto
7436,89.04,3,13.36,17,47.19,90.19,ACH
7437,105.52,2,10.56,17,0.00,105.84,CC
7438,175.96,0,0.00,3,42.73,176.43,Auto
7439,42.98,0,0.00,3,0.00,42.98,PP
7440,40.56,4,8.12,17,40.80,41.15,CC
7441,117.55,9,52.90,17,0.00,118.01,ACH
7442,107.88,0,0.00,17,52.84,160.72,Auto
7443,113.71,0,0.00,3,37.46,114.22,Auto
7444,107.65,7,37.68,3,0.00,108.08,PP
7445,170.37,2,17.04,17,50.98,171.53,CC
7446,121.45,3,18.22,3,27.18,122.46,CC
7447,115.08,9,51.79,3,30.27,115.80,ACH
7448,82.43,7,28.86,3,0.00,82.74,CC
7449,87.32,0,0.00,3,0.00,87.32,CC
7450,128.63,0,0.00,17,0.00,128.63,PP
7451,120.11,1,6.01,3,3.69,120.58,CC
7452,43.88,0,0.00,17,0.00,43.88,Auto
7453,46.57,13,30.28,3,42.54,47.53,CK
7454,109.05,0,0.00,3,0.00,109.05,Auto
7455,85.27,0,0.00,17,0.00,85.27,Auto
7456,66.12,0,0.00,17,2.56,67.40,CC
7457,47.31,11,26.03,3,0.00,47.73,CK
7458,81.80,0,0.00,3,0.00,81.80,Auto
7459,88.36,0,0.00,3,0.00,88.36,Auto
7460,142.41,0,0.00,17,35.74,143.14,CC
7461,127.60,0,0.00,17,0.00,127.60,Auto
7462,67.70,0,0.00,17,47.54,72.03,Auto
7463,84.79,2,8.48,17,0.00,85.01,CC
7464,127.12,2,12.72,3,0.00,127.55,CC
7465,64.64,3,9.70,3,30.02,65.47,CC
7466,173.97,6,52.20,3,0.00,174.61,CC
7467,142.28,5,35.57,3,0.00,143.56,CK
7468,149.98,0,0.00,17,0.55,150.03,Auto
7469,108.10,0,0.00,3,43.99,152.09,ACH
7470,84.61,0,0.00,17,0.00,84.61,CC
7471,128.88,0,0.00,17,0.00,128.88,Auto
7472,107.38,0,0.00,17,13.26,108.40,CC
7473,123.92,1,6.20,17,24.26,125.25,CC
7474,66.50,3,9.98,3,28.24,67.32,CC
7475,127.50,0,0.00,17,30.38,128.89,ACH
7476,179.96,0,0.00,17,58.98,180.92,Auto
7477,125.35,0,0.00,3,0.00,125.35,Auto
7478,44.97,0,0.00,3,6.81,45.10,Auto
7479,87.99,3,13.20,17,31.87,89.28,CC
7480,123.61,2,12.37,17,55.37,125.61,CC
7481,179.51,1,8.98,3,23.66,180.87,PP
7482,174.60,0,0.00,17,40.92,181.42,Auto
7483,162.60,1,8.13,3,52.62,165.98,CC
7484,148.45,4,29.69,3,0.00,148.99,CC
7485,40.70,2,4.07,3,0.00,40.82,CC
7486,246.80,4,49.36,17,48.89,247.72,PP
7487,140.58,16,112.47,3,0.00,141.82,CK
7488,86.32,1,4.32,3,0.00,86.58,ACH
7489,109.83,0,0.00,17,0.00,109.83,Auto
7490,120.89,1,6.05,3,43.32,123.64,CC
7491,113.01,16,90.41,17,22.04,114.22,CK
7492,109.56,1,5.48,3,0.00,109.99,PP
7493,115.64,0,0.00,17,0.00,115.64,Auto
7494,86.65,3,13.00,3,6.45,87.12,CC
7495,172.17,0,0.00,17,0.00,172.17,Auto
7496,119.18,0,0.00,17,1.89,119.27,CC
7497,140.67,7,49.24,3,0.00,141.21,CC
7498,127.90,7,44.77,3,57.42,129.03,PP
7499,127.46,0,0.00,3,11.51,127.64,Auto
7500,234.90,0,0.00,17,0.00,234.90,CC
7501,141.78,0,0.00,17,0.00,141.78,Auto
7502,81.16,0,0.00,17,0.00,81.16,Auto
7503,88.17,0,0.00,3,24.38,88.48,Auto
7504,175.58,0,0.00,3,58.34,176.75,Auto
7505,80.82,0,0.00,17,0.00,80.82,Auto
7506,63.55,0,0.00,3,0.00,63.55,Auto
7507,127.16,0,0.00,17,2.56,127.31,Auto
7508,49.45,3,7.42,17,8.24,49.60,CC
7509,46.61,0,0.00,17,0.00,46.61,Auto
7510,105.80,0,0.00,17,59.99,107.57,Auto
7511,82.64,1,4.14,17,0.00,82.74,CC
7512,176.84,0,0.00,17,44.47,199.08,CC
7513,44.50,1,2.23,3,0.00,44.61,CC
7514,186.40,1,9.32,17,0.00,186.76,CC
7515,62.67,0,0.00,3,8.85,64.89,Auto
7516,87.17,1,4.36,3,0.00,87.39,CC
7517,86.38,2,8.64,17,0.00,86.66,PP
7518,63.09,0,0.00,3,11.87,63.59,Auto
7519,69.78,6,20.94,3,2.44,70.06,CC
7520,81.87,6,24.57,3,12.69,82.31,CC
7521,63.70,0,0.00,3,29.32,66.15,CC
7522,111.83,1,5.60,3,0.00,112.06,CC
7523,102.84,1,5.15,3,4.36,103.37,CC
7524,67.85,7,23.75,3,0.00,68.12,CC
7525,175.94,8,70.38,17,0.00,176.69,ACH
7526,170.40,0,0.00,3,0.00,170.40,Auto
7527,129.38,6,38.82,3,0.00,129.90,PP
7528,47.24,0,0.00,3,0.00,47.24,Auto
7529,108.74,0,0.00,17,0.00,108.74,Auto
7530,149.71,13,97.32,17,0.00,150.98,CK
7531,178.47,0,0.00,17,0.00,178.47,CC
7532,62.01,0,0.00,17,14.19,62.44,Auto
7533,145.32,0,0.00,3,0.00,145.32,Auto
7534,81.62,2,8.17,17,0.00,81.78,CC
7535,62.34,0,0.00,17,41.30,68.24,CC
7536,126.76,8,50.71,3,0.00,127.25,CC
7537,45.64,0,0.00,17,0.00,45.64,Auto
7538,173.91,0,0.00,3,0.00,173.91,CC
7539,141.46,4,28.30,3,0.00,142.00,CC
7540,104.08,0,0.00,17,19.48,104.28,Auto
7541,107.62,0,0.00,3,0.00,107.62,Auto
7542,101.72,0,0.00,3,0.00,101.72,Auto
7543,144.55,20,144.55,3,0.00,145.83,CK
7544,177.79,0,0.00,17,0.00,177.79,PP
7545,83.86,7,29.36,17,0.00,84.60,CK
7546,149.31,0,0.00,17,39.34,149.83,Auto
7547,174.50,0,0.00,17,0.00,174.50,CC
7548,104.57,0,0.00,3,12.23,116.80,Auto
7549,84.30,2,8.43,17,46.16,85.67,CC
7550,88.58,0,0.00,3,0.00,88.58,Auto
7551,147.67,0,0.00,17,55.54,155.61,CC
7552,141.92,0,0.00,17,1.98,142.03,CC
7553,49.69,0,0.00,3,40.42,63.17,CC
7554,66.94,0,0.00,3,0.00,66.94,Auto
7555,126.24,5,31.56,3,0.00,126.74,CC
7556,145.71,3,21.86,17,0.00,145.94,CC
7557,80.33,19,76.32,17,1.07,81.03,CK
7558,119.05,0,0.00,17,0.00,119.05,Auto
7559,84.64,1,4.24,3,0.00,84.87,CC
7560,68.67,0,0.00,3,21.08,71.31,CC
7561,126.81,4,25.37,3,0.00,127.29,CC
7562,124.32,8,49.73,3,0.00,124.81,CC
7563,67.35,0,0.00,17,0.00,67.35,CC
7564,100.57,2,10.06,17,0.00,101.35,CK
7565,129.42,0,0.00,17,0.00,129.42,CK
7566,174.69,18,157.23,3,0.00,176.21,CK
7567,105.66,0,0.00,17,0.00,105.66,PP
7568,102.57,0,0.00,17,0.00,102.57,CC
7569,84.81,8,33.93,3,19.43,85.33,CC
7570,109.09,1,5.46,3,53.78,112.39,CC
7571,102.22,8,40.89,3,11.39,102.74,CC
7572,111.64,0,0.00,17,0.00,111.64,Auto
7573,121.71,6,36.52,17,0.00,122.03,CC
7574,122.61,2,12.27,3,0.00,122.96,CC
7575,129.21,0,0.00,17,0.00,129.21,PP
7576,83.71,1,4.19,17,0.00,83.83,CC
7577,45.70,0,0.00,17,2.69,46.15,Auto
7578,83.29,13,54.14,3,0.00,84.04,CK
7579,124.31,7,43.51,17,38.82,126.37,CK
7580,168.00,0,0.00,17,17.41,168.20,Auto
7581,86.09,5,21.53,3,0.00,86.42,CC
7582,63.48,0,0.00,17,0.00,63.48,Auto
7583,179.71,2,17.98,17,21.70,180.23,CC
7584,68.29,1,3.42,17,57.05,69.73,CC
7585,60.93,3,9.14,3,52.49,62.37,PP
7586,178.62,6,53.59,3,0.00,179.28,CC
7587,48.40,0,0.00,3,0.00,48.40,CC
7588,127.95,0,0.00,17,0.00,127.95,CC
7589,124.60,2,12.46,17,0.00,124.77,CC
7590,101.58,0,0.00,3,55.97,103.18,Auto
7591,176.86,2,17.69,3,52.45,179.20,CC
7592,109.99,7,38.50,3,0.00,110.39,CC
7593,85.22,0,0.00,17,0.00,85.22,Auto
7594,145.69,0,0.00,3,0.00,145.69,Auto
7595,60.77,0,0.00,17,16.75,61.12,Auto
7596,170.94,4,34.19,3,0.00,172.21,CK
7597,41.72,0,0.00,3,0.00,41.72,Auto
7598,148.21,8,59.29,17,0.00,149.45,CK
7599,116.12,8,46.45,3,1.22,116.59,CC
7600,178.30,6,53.49,3,0.00,178.92,ACH
7601,62.37,0,0.00,17,31.12,66.82,Auto
7602,176.14,0,0.00,3,0.00,176.14,Auto
7603,114.16,0,0.00,3,51.56,115.56,Auto
7604,176.25,0,0.00,17,58.58,177.28,Auto
7605,105.84,0,0.00,3,47.24,110.14,CC
7606,124.77,0,0.00,17,24.77,125.14,Auto
7607,143.12,0,0.00,3,0.00,143.12,Auto
7608,85.37,5,21.35,17,0.00,86.02,CK
7609,46.14,0,0.00,17,30.21,46.49,Auto
7610,258.60,0,0.00,17,16.85,258.76,Auto
7611,142.48,2,14.25,3,0.00,143.03,CC
7612,83.62,2,8.37,3,0.00,83.95,CC
7613,122.39,0,0.00,17,43.53,124.81,PP
7614,222.10,4,44.42,3,2.62,223.03,PP
7615,126.30,1,6.32,3,0.00,126.68,CC
7616,45.61,1,2.29,3,0.00,45.77,CC
7617,115.14,5,28.79,17,0.00,115.62,PP
7618,115.42,0,0.00,17,28.33,115.77,Auto
7619,120.60,0,0.00,3,0.00,120.60,Auto
7620,62.95,0,0.00,17,0.00,62.95,Auto
7621,42.26,4,8.46,3,0.00,42.41,CC
7622,86.63,0,0.00,17,15.65,88.06,CC
7623,116.37,5,29.10,3,0.00,116.78,CC
7624,178.62,0,0.00,17,0.00,178.62,CC
7625,117.04,1,5.86,17,59.42,117.61,CC
7626,128.03,2,12.81,17,0.00,128.26,CC
7627,40.69,4,8.14,3,8.81,41.01,CC
7628,88.08,11,48.45,17,0.00,88.82,CK
7629,178.89,1,8.95,17,0.00,179.49,CC
7630,117.82,3,17.68,3,35.80,119.20,CC
7631,107.87,1,5.40,3,42.92,112.27,CK
7632,69.44,0,0.00,17,45.60,73.59,Auto
7633,173.83,15,130.38,3,22.97,175.66,CK
7634,141.15,6,42.35,17,0.00,141.57,ACH
7635,66.77,0,0.00,3,0.00,66.77,Auto
7636,104.87,7,36.71,3,0.00,105.82,CK
7637,116.16,0,0.00,17,0.00,116.16,Auto
7638,111.90,0,0.00,17,31.96,112.17,Auto
7639,68.00,0,0.00,17,0.00,68.00,CC
7640,89.70,1,4.49,17,0.00,89.90,CC
7641,86.08,0,0.00,17,12.42,86.34,Auto
7642,87.69,0,0.00,3,17.28,92.01,CC
7643,178.81,1,8.95,17,7.27,180.06,PP
7644,121.77,3,18.27,17,0.00,121.95,ACH
7645,153.70,0,0.00,3,38.04,155.17,Auto
7646,147.03,1,7.36,17,0.00,147.21,PP
7647,117.50,0,0.00,17,48.05,141.53,CC
7648,138.90,1,6.95,3,0.00,139.22,CC
7649,69.44,0,0.00,17,10.54,69.60,Auto
7650,117.60,2,11.76,17,46.91,118.62,CC
7651,121.20,0,0.00,17,0.00,121.20,Auto
7652,85.59,1,4.28,17,0.00,85.65,CC
7653,143.23,5,35.81,3,39.10,144.34,CC
7654,108.32,0,0.00,17,0.00,108.32,PP
7655,108.00,2,10.80,3,41.70,109.65,CC
7656,82.09,2,8.21,3,0.00,82.32,CC
7657,110.67,0,0.00,3,58.41,139.88,CC
7658,167.70,0,0.00,17,0.00,167.70,Auto
7659,171.70,0,0.00,17,0.00,171.70,PP
7660,104.74,0,0.00,17,0.00,104.74,PP
7661,66.57,2,6.66,3,28.43,67.55,CC
7662,105.72,3,15.86,3,15.03,106.38,CC
7663,85.11,2,8.52,3,0.00,85.39,PP
7664,105.08,14,73.56,17,0.00,106.02,CK
7665,96.80,3,14.52,17,20.29,97.43,CC
7666,80.32,0,0.00,17,33.38,80.61,Auto
7667,190.40,2,19.04,17,0.00,190.96,CC
7668,148.80,7,52.08,3,0.39,149.36,CC
7669,82.58,0,0.00,3,51.28,84.64,Auto
7670,97.10,0,0.00,17,52.63,98.70,Auto
7671,176.84,0,0.00,17,0.00,176.84,Auto
7672,43.14,0,0.00,3,6.90,43.83,CC
7673,141.83,5,35.46,3,57.16,144.73,CK
7674,115.38,0,0.00,3,0.00,115.38,Auto
7675,87.48,4,17.50,3,23.47,88.16,CC
7676,198.20,1,9.91,17,0.00,198.64,PP
7677,122.05,4,24.41,3,15.90,122.83,CC
7678,174.10,0,0.00,17,0.00,174.10,Auto
7679,117.22,9,52.75,17,0.00,118.20,CK
7680,179.88,0,0.00,17,25.99,192.88,Auto
7681,103.25,0,0.00,17,0.00,103.25,Auto
7682,43.48,1,2.18,3,21.83,46.15,CK
7683,67.05,0,0.00,17,0.00,67.05,Auto
7684,142.00,0,0.00,3,0.00,142.00,Auto
7685,170.78,0,0.00,3,29.06,172.11,Auto
7686,89.38,13,58.10,17,0.00,90.14,CK
7687,121.27,0,0.00,17,42.87,121.96,CC
7688,81.54,0,0.00,17,37.88,83.44,Auto
7689,129.90,5,32.48,3,0.00,130.38,CC
7690,178.30,0,0.00,17,29.12,180.12,Auto
7691,87.74,0,0.00,3,0.00,87.74,ACH
7692,88.55,2,8.86,17,43.82,89.84,CC
7693,145.09,3,21.77,3,57.80,148.88,CK
7694,179.32,3,26.90,17,0.00,179.66,CC
7695,174.94,0,0.00,17,0.00,174.94,CK
7696,45.61,2,4.57,3,0.00,45.78,CC
7697,177.81,0,0.00,17,52.83,230.64,Auto
7698,170.66,4,34.14,3,0.00,172.15,CK
7699,83.44,6,25.04,3,0.00,83.77,CC
7700,100.23,4,20.05,3,8.57,100.76,CC
7701,177.99,4,35.60,3,53.61,181.56,CK
7702,112.65,11,61.96,3,0.00,113.62,CK
7703,62.18,0,0.00,17,0.00,62.18,Auto
7704,84.72,7,29.66,17,19.96,85.94,CK
7705,49.71,5,12.43,3,0.00,49.90,CC
7706,113.06,0,0.00,3,0.00,113.06,CC
7707,101.29,3,15.20,3,0.00,101.69,CC
7708,83.41,21,87.59,17,0.00,84.15,CK
7709,174.72,14,122.31,17,29.45,176.65,CK
7710,65.74,2,6.58,3,0.00,65.95,CC
7711,108.38,7,37.94,3,21.70,109.80,CK
7712,177.72,0,0.00,17,18.85,179.61,Auto
7713,49.69,0,0.00,17,0.00,49.69,Auto
7714,111.48,9,50.17,17,0.00,111.93,CC
7715,144.84,6,43.46,17,0.00,145.30,CC
7716,101.92,0,0.00,17,0.00,101.92,CC
7717,128.05,4,25.61,3,0.00,128.50,CC
7718,104.82,0,0.00,3,0.00,104.82,Auto
7719,82.39,3,12.36,17,41.07,83.16,PP
7720,62.48,0,0.00,17,0.00,62.48,PP
7721,69.20,10,34.60,17,0.00,69.82,CK
7722,41.84,5,10.46,3,0.00,42.00,CC
7723,68.86,3,10.33,3,10.38,69.40,PP
7724,115.60,0,0.00,3,39.88,115.96,Auto
7725,145.71,5,36.43,3,0.00,146.27,ACH
7726,64.70,0,0.00,3,0.00,64.70,CC
7727,149.42,2,14.95,17,0.00,149.59,ACH
7728,65.59,1,3.28,17,36.72,67.41,CC
7729,83.25,1,4.17,17,0.00,83.45,CC
7730,170.79,16,136.64,17,0.00,172.30,CK
7731,174.85,3,26.23,3,0.00,175.48,CC
7732,46.26,1,2.32,17,0.00,46.33,PP
7733,45.52,0,0.00,17,35.58,46.32,Auto
7734,178.91,15,134.19,17,0.00,180.49,CK
7735,177.40,0,0.00,17,28.01,178.57,CC
7736,121.17,1,6.06,3,0.00,121.55,CC
7737,43.99,0,0.00,17,0.00,43.99,Auto
7738,100.50,0,0.00,3,7.33,100.60,Auto
7739,149.16,0,0.00,3,13.04,149.33,Auto
7740,88.66,0,0.00,3,0.00,88.66,Auto
7741,121.19,7,42.42,3,51.29,122.16,CC
7742,142.56,0,0.00,17,52.23,144.65,Auto
7743,105.10,2,10.51,3,24.50,106.27,PP
7744,100.94,4,20.19,17,0.00,101.31,CC
7745,49.90,0,0.00,3,28.40,51.93,Auto
7746,46.46,2,4.65,3,4.44,46.77,PP
7747,86.60,0,0.00,17,0.00,86.60,CC
7748,103.80,0,0.00,17,22.50,104.06,Auto
7749,108.31,1,5.42,17,0.00,108.48,CC
7750,117.51,2,11.76,17,3.66,118.54,CK
7751,87.57,0,0.00,17,49.68,93.78,CC
7752,41.33,1,2.07,17,0.00,41.46,CC
7753,41.66,0,0.00,17,14.94,43.80,PP
7754,140.28,18,126.26,17,0.00,141.50,CK
7755,67.40,2,6.74,17,0.00,67.61,CC
7756,81.80,20,81.80,3,0.00,82.51,CK
7757,49.29,0,0.00,17,0.00,49.29,Auto
7758,145.20,0,0.00,3,10.45,145.75,Auto
7759,140.18,0,0.00,3,0.00,140.18,Auto
7760,41.47,13,26.96,17,27.98,42.21,CK
7761,67.46,1,3.38,3,51.70,70.70,CC
7762,151.30,0,0.00,17,28.20,152.87,Auto
7763,143.90,0,0.00,17,39.47,144.32,ACH
7764,101.32,1,5.07,17,0.00,101.69,PP
7765,64.28,3,9.65,3,0.00,64.50,PP
7766,86.04,0,0.00,3,0.00,86.04,PP
7767,60.05,13,39.04,17,46.48,61.20,CK
7768,44.87,0,0.00,3,36.04,46.68,Auto
7769,121.45,0,0.00,3,0.00,121.45,Auto
7770,64.84,2,6.49,17,50.57,65.74,CC
7771,108.01,0,0.00,3,59.93,120.00,Auto
7772,117.93,9,53.07,17,22.15,118.60,CC
7773,84.33,0,0.00,3,27.47,84.71,Auto
7774,42.69,5,10.68,3,0.00,42.86,CC
7775,121.80,0,0.00,3,29.24,127.65,Auto
7776,142.31,3,21.35,3,23.31,143.31,ACH
7777,116.43,0,0.00,17,30.01,117.10,Auto
7778,173.62,0,0.00,17,0.00,173.62,CC
7779,107.57,1,5.38,17,0.00,107.83,ACH
7780,86.06,5,21.52,3,37.31,86.94,ACH
7781,148.31,7,51.91,3,39.77,149.36,CC
7782,43.21,0,0.00,3,24.83,43.65,Auto
7783,172.80,4,34.56,17,33.51,173.66,PP
7784,89.75,4,17.95,3,0.00,90.11,CC
7785,178.40,0,0.00,17,0.00,178.40,Auto
7786,129.74,0,0.00,17,50.60,130.80,Auto
7787,87.42,0,0.00,17,19.56,88.45,CC
7788,107.60,0,0.00,17,0.00,107.60,CC
7789,43.49,3,6.53,17,0.00,43.67,CC
7790,44.18,0,0.00,3,42.78,46.13,Auto
7791,178.15,6,53.45,3,41.11,179.25,CC
7792,146.50,0,0.00,3,0.00,146.50,Auto
7793,123.20,3,18.48,17,8.91,123.97,CC
7794,138.10,0,0.00,3,34.60,138.73,Auto
7795,100.12,0,0.00,3,40.94,106.95,CC
7796,46.56,1,2.33,17,0.00,46.68,CC
7797,114.90,0,0.00,3,0.00,114.90,PP
7798,40.05,6,12.02,17,13.31,40.32,CC
7799,108.33,0,0.00,17,0.00,108.33,Auto
7800,149.01,0,0.00,3,59.17,208.18,Auto
7801,124.72,0,0.00,3,41.32,125.15,Auto
7802,86.05,5,21.52,17,45.78,87.30,CC
7803,105.40,0,0.00,17,58.66,134.73,CK
7804,115.63,3,17.35,3,4.16,116.11,CC
7805,138.20,9,62.19,3,31.92,139.02,CC
7806,176.59,6,52.98,3,0.00,177.25,ACH
7807,115.63,10,57.82,3,0.00,116.61,CK
7808,127.81,8,51.13,3,8.41,128.40,CC
7809,107.55,7,37.65,3,0.00,108.50,CK
7810,89.87,2,8.99,3,0.00,90.22,ACH
7811,64.50,2,6.45,17,0.00,64.72,PP
7812,45.99,9,20.70,3,10.57,46.26,CC
7813,117.26,2,11.73,17,48.02,121.53,CK
7814,206.40,0,0.00,17,47.05,207.68,Auto
7815,181.60,6,54.48,17,0.00,182.07,CC
7816,122.85,17,104.43,3,0.00,123.95,CK
7817,85.96,0,0.00,3,14.42,90.77,CC
7818,125.42,7,43.90,3,0.00,125.87,CC
7819,106.83,2,10.69,3,22.63,107.98,CC
7820,142.03,6,42.61,3,10.03,142.69,CC
7821,102.47,8,40.99,3,0.00,102.87,CC
7822,80.94,1,4.05,17,0.00,80.99,CC
7823,63.04,0,0.00,3,0.37,63.23,ACH
7824,108.81,5,27.21,17,0.00,109.08,CC
7825,171.50,2,17.15,3,35.95,173.02,CC
7826,84.22,8,33.69,17,43.72,85.05,CC
7827,67.52,0,0.00,17,0.00,67.52,CC
7828,121.64,3,18.25,3,29.17,122.75,CC
7829,42.14,0,0.00,3,0.00,42.14,CC
7830,88.60,0,0.00,17,21.11,109.71,CC
7831,143.35,2,14.34,3,25.69,144.89,PP
7832,142.54,19,135.42,3,0.00,143.80,CK
7833,105.31,6,31.60,3,0.00,105.71,CC
7834,46.23,2,4.63,3,0.00,46.40,PP
7835,60.20,0,0.00,3,30.56,62.00,Auto
7836,45.28,0,0.00,17,42.89,88.17,Auto
7837,105.14,0,0.00,17,0.00,105.14,CC
7838,106.30,0,0.00,17,0.00,106.30,Auto
7839,124.67,2,12.47,17,0.00,125.09,CC
7840,177.00,6,53.10,3,0.00,177.64,PP
7841,104.59,0,0.00,17,0.00,104.59,CC
7842,46.14,7,16.15,3,18.99,46.50,CC
7843,104.38,2,10.44,17,0.00,104.63,CC
7844,98.30,0,0.00,17,0.00,98.30,CC
7845,170.64,18,153.58,17,58.35,172.72,CK
7846,204.20,2,20.42,17,0.00,204.84,CC
7847,82.35,1,4.12,17,34.63,85.34,CC
7848,88.94,0,0.00,3,52.81,89.62,Auto
7849,48.58,1,2.43,17,0.00,48.61,CC
7850,64.95,1,3.25,17,0.00,65.00,CC
7851,161.50,6,48.45,3,2.38,162.12,CC
7852,176.95,19,168.11,17,19.21,178.69,CK
7853,100.31,0,0.00,3,0.00,100.31,Auto
7854,129.24,5,32.31,3,0.00,129.70,CC
7855,177.10,0,0.00,3,0.00,177.10,Auto
7856,61.29,0,0.00,3,28.28,62.52,Auto
7857,43.71,0,0.00,3,31.84,47.69,CC
7858,68.87,0,0.00,17,41.02,70.34,Auto
7859,140.34,0,0.00,3,0.00,140.34,Auto
7860,87.38,1,4.37,3,53.06,90.26,CC
7861,81.15,2,8.12,3,47.21,83.06,PP
7862,170.26,10,85.13,3,44.38,172.39,CK
7863,147.82,6,44.35,3,0.00,148.35,CC
7864,84.12,0,0.00,3,0.00,84.12,PP
7865,44.73,1,2.24,3,0.00,44.85,CC
7866,84.49,0,0.00,17,0.00,84.49,CC
7867,142.04,0,0.00,17,0.00,142.04,Auto
7868,178.85,0,0.00,3,8.50,178.94,Auto
7869,81.13,5,20.29,17,0.00,81.44,PP
7870,103.21,0,0.00,3,46.20,104.53,Auto
7871,41.68,7,14.59,3,31.68,42.19,CC
7872,62.12,0,0.00,17,21.29,63.46,Auto
7873,64.21,4,12.85,3,0.00,64.45,CC
7874,150.70,0,0.00,17,55.38,152.92,CC
7875,105.71,0,0.00,3,0.00,105.71,CC
7876,86.70,0,0.00,17,0.00,86.70,CC
7877,64.83,17,55.11,3,44.77,65.89,CK
7878,116.09,14,81.27,17,24.45,117.45,CK
7879,65.79,0,0.00,3,0.00,65.79,Auto
7880,120.99,2,12.10,17,42.96,122.41,CC
7881,62.70,2,6.27,17,51.84,64.09,PP
7882,105.45,6,31.64,3,0.00,105.85,CC
7883,68.28,1,3.42,17,0.00,68.39,CC
7884,107.75,0,0.00,17,0.00,107.75,Auto
7885,178.10,2,17.81,17,0.00,178.68,CC
7886,41.82,0,0.00,17,0.00,41.82,CC
7887,89.19,1,4.46,3,31.52,90.99,PP
7888,185.10,5,46.28,3,0.00,185.82,ACH
7889,68.08,1,3.41,17,33.50,69.50,CC
7890,213.70,0,0.00,3,1.80,214.06,CC
7891,118.04,14,82.63,17,0.00,119.05,CK
7892,122.60,0,0.00,3,49.19,123.75,Auto
7893,43.28,1,2.17,17,0.00,43.33,CC
7894,61.84,0,0.00,17,0.00,61.84,ACH
7895,65.12,8,26.05,17,3.14,65.44,CC
7896,43.94,7,15.38,17,51.60,44.65,ACH
7897,125.62,9,56.53,17,0.00,126.11,CC
7898,176.21,2,17.63,3,0.00,176.75,PP
7899,125.91,0,0.00,3,0.00,125.91,Auto
7900,149.79,0,0.00,3,0.61,149.82,Auto
7901,104.91,0,0.00,17,41.08,106.97,CC
7902,46.77,1,2.34,17,0.00,46.86,CC
7903,45.82,10,22.91,17,0.00,46.23,CK
7904,49.72,6,14.92,3,0.00,49.90,CC
7905,45.01,0,0.00,17,21.49,48.08,Auto
7906,87.59,2,8.76,3,0.00,87.88,CC
7907,87.46,5,21.87,3,0.00,87.76,CC
7908,48.84,1,2.45,3,37.46,50.95,PP
7909,69.70,0,0.00,3,0.00,69.70,Auto
7910,122.97,5,30.75,3,0.00,123.40,CC
7911,60.59,2,6.06,3,0.00,60.77,CC
7912,176.50,0,0.00,17,39.79,176.86,Auto
7913,86.62,0,0.00,17,0.00,86.62,Auto
7914,60.18,3,9.03,3,0.00,60.37,CC
7915,43.37,0,0.00,17,0.00,43.37,Auto
7916,101.04,0,0.00,17,1.15,101.08,Auto
7917,141.13,2,14.12,17,0.00,141.72,CC
7918,87.81,0,0.00,17,0.00,87.81,CC
7919,83.60,3,12.54,17,22.83,83.96,CC
7920,143.53,0,0.00,17,36.80,149.67,CC
7921,177.74,0,0.00,17,0.00,177.74,Auto
7922,82.70,0,0.00,3,0.00,82.70,Auto
7923,121.30,0,0.00,3,0.00,121.30,Auto
7924,110.31,0,0.00,3,6.39,110.41,Auto
7925,107.00,0,0.00,17,3.81,107.26,Auto
7926,69.53,0,0.00,3,0.00,69.53,CC
7927,100.63,3,15.10,3,37.44,101.71,CC
7928,104.56,0,0.00,17,0.00,104.56,Auto
7929,43.35,3,6.51,17,0.00,43.43,ACH
7930,149.91,0,0.00,17,9.76,150.11,ACH
7931,124.03,5,31.01,17,0.00,124.32,CC
7932,84.97,2,8.50,3,0.00,85.27,CC
7933,124.90,9,56.21,3,40.00,125.71,CC
7934,65.28,0,0.00,17,0.00,65.28,Auto
7935,140.06,2,14.01,3,0.00,140.50,CC
7936,123.10,0,0.00,17,48.67,131.22,CC
7937,117.69,9,52.97,3,24.65,118.37,CC
7938,143.46,0,0.00,17,0.00,143.46,Auto
7939,148.40,0,0.00,17,2.31,148.53,CC
7940,40.40,0,0.00,17,0.00,40.40,CC
7941,102.32,0,0.00,3,34.55,108.08,Auto
7942,85.99,0,0.00,17,8.86,86.26,Auto
7943,65.38,0,0.00,3,20.24,69.43,Auto
7944,83.28,5,20.82,3,0.00,83.96,CK
7945,46.55,18,41.90,3,49.52,47.44,CK
7946,228.40,0,0.00,17,55.84,237.71,CC
7947,149.20,0,0.00,3,54.96,150.45,Auto
7948,89.69,0,0.00,17,6.68,90.14,Auto
7949,65.85,0,0.00,3,57.91,123.76,CC
7950,129.65,0,0.00,3,0.00,129.65,Auto
